0.3443 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
7.2233 	EXP 	Created iti = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='iti', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
7.2368 	EXP 	Created feedback_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='feedback_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
7.2675 	EXP 	Created instr_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instr_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
7.3236 	EXP 	Created ready_exp = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='ready_exp', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
7.3303 	EXP 	Created BlockInstr_disp = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='BlockInstr_disp', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
7.3319 	EXP 	Created iti = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='iti', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
7.3337 	EXP 	Created left = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='left', opacity=1.0, ori=0.0, pos=array([-0.4,  0. ]), size=array([0.4, 0.4]), texRes=128, units='height', win=Window(...))
7.3356 	EXP 	Created right = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='right', opacity=1.0, ori=0.0, pos=array([0.4, 0. ]), size=array([0.4, 0.4]), texRes=128, units='height', win=Window(...))
7.3373 	EXP 	Created left_feedback = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='left_feedback', opacity=1.0, ori=0.0, pos=array([-0.4,  0. ]), size=array([0.4, 0.4]), texRes=128, units='height', win=Window(...))
7.3392 	EXP 	Created right_feedback = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='right_feedback', opacity=1.0, ori=0.0, pos=array([0.4, 0. ]), size=array([0.4, 0.4]), texRes=128, units='height', win=Window(...))
7.3823 	EXP 	Created circle = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='stimuli/circle.png', interpolate=True, mask=None, maskParams=None, name='circle', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.8, 0.8]), texRes=128, units='height', win=Window(...))
7.3838 	EXP 	Created iti = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='iti', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
7.3865 	EXP 	Created feedback_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='feedback_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
7.4007 	EXP 	Created end_heading = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='yellow', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='end_heading', opacity=1.0, ori=0, pos=array([0. , 0.4]), rgb=array([255., 255.,   0.]), text='Experiment complete!', units='height', win=Window(...), wrapWidth=1)
7.4080 	EXP 	Created end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='end_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
7.4182 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([ 0. , -0.4]), rgb=array([255., 255., 255.]), text='Press SPACE to exit.', units='height', win=Window(...), wrapWidth=1)
7.4571 	EXP 	intro_text: autoDraw = True
8.0585 	DATA 	Keypress: space
8.0682 	EXP 	intro_text: autoDraw = False
8.0682 	EXP 	instr_1: autoDraw = True
8.5932 	DATA 	Keypress: space
8.6014 	EXP 	instr_1: autoDraw = False
8.6014 	EXP 	instr_2: autoDraw = True
9.1432 	DATA 	Keypress: space
9.1505 	EXP 	instr_2: autoDraw = False
9.1505 	EXP 	instr_3: autoDraw = True
9.9578 	DATA 	Keypress: space
9.9659 	EXP 	instr_3: autoDraw = False
9.9659 	EXP 	read_prac: autoDraw = True
10.8367 	DATA 	Keypress: space
10.8671 	EXP 	Imported orders\prac_stim-order.csv as conditions, 16 conditions, 18 params
10.8676 	EXP 	Created sequence: sequential, trialTypes=16, nReps=0, seed=None
10.8730 	EXP 	read_prac: autoDraw = False
10.8730 	EXP 	instr_4: autoDraw = True
19.7633 	DATA 	Keypress: space
19.7717 	EXP 	instr_4: autoDraw = False
19.7717 	EXP 	ready_exp: autoDraw = True
22.2552 	EXP 	Imported orders/sub-00_stim-order.csv as conditions, 96 conditions, 21 params
22.2560 	EXP 	Created sequence: sequential, trialTypes=96, nReps=1, seed=None
22.2566 	EXP 	New trial (rep=0, index=0): OrderedDict([('index', 0), ('subject', 0), ('order_num', 3), ('session', 0), ('condition', 'social'), ('goal', 'avoidloss'), ('block', 'social_avoidloss'), ('block_num', 3), ('block_instr_text', 'Play to AVOID LOSING points\n\nfor the NEXT PARTICIPANT'), ('trial_num', 0), ('stim_0', 'stimuli/tunga_08.bmp'), ('stim_0_value', -1), ('stim_1', 'stimuli/tunga_11.bmp'), ('stim_1_value', 0), ('position_changed', 0), ('stim_left', 8), ('stim_right', 11), ('stim_left_name', 'stimuli/tunga_08.bmp'), ('stim_right_name', 'stimuli/tunga_11.bmp'), ('optimal_stim', 'stimuli/tunga_11.bmp'), ('optimal_choice', 'right')])
22.2841 	DATA 	Keypress: space
22.2864 	EXP 	ready_exp: autoDraw = False
22.2864 	EXP 	BlockInstr_disp: text = 'Play to AVOID LOSING points\n\nfor the NEXT PARTICIPANT'
22.2864 	EXP 	BlockInstr_disp: autoDraw = True
27.2458 	EXP 	BlockInstr_disp: autoDraw = False
27.2458 	EXP 	iti: autoDraw = True
27.7987 	EXP 	iti: autoDraw = False
27.7987 	EXP 	left: image = 'stimuli/tunga_08.bmp'
27.7987 	EXP 	right: image = 'stimuli/tunga_11.bmp'
27.7987 	EXP 	left: autoDraw = True
27.7987 	EXP 	right: autoDraw = True
28.1226 	DATA 	Keypress: right
28.1281 	EXP 	left: autoDraw = False
28.1281 	EXP 	right: autoDraw = False
28.1281 	EXP 	left_feedback: image = 'stimuli/tunga_08.bmp'
28.1281 	EXP 	right_feedback: image = 'stimuli/tunga_11.bmp'
28.1281 	EXP 	circle: pos = array([0.4, 0. ])
28.1281 	EXP 	left_feedback: autoDraw = True
28.1281 	EXP 	right_feedback: autoDraw = True
28.1281 	EXP 	circle: autoDraw = True
28.6274 	EXP 	left_feedback: autoDraw = False
28.6274 	EXP 	right_feedback: autoDraw = False
28.6274 	EXP 	circle: autoDraw = False
28.6274 	EXP 	left_feedback: autoDraw = False
28.6274 	EXP 	right_feedback: autoDraw = False
28.6274 	EXP 	circle: autoDraw = False
28.6274 	EXP 	iti: autoDraw = True
29.1389 	EXP 	iti: autoDraw = False
29.1389 	EXP 	iti: autoDraw = False
29.1389 	EXP 	feedback_text: text = 'NEXT PARTICIPANT\n\n0 points'
29.1389 	EXP 	feedback_text: autoDraw = True
30.6285 	EXP 	New trial (rep=0, index=1): OrderedDict([('index', 1), ('subject', 0), ('order_num', 3), ('session', 0), ('condition', 'social'), ('goal', 'avoidloss'), ('block', 'social_avoidloss'), ('block_num', 3), ('block_instr_text', 'Play to AVOID LOSING points\n\nfor the NEXT PARTICIPANT'), ('trial_num', 1), ('stim_0', 'stimuli/tunga_08.bmp'), ('stim_0_value', -1), ('stim_1', 'stimuli/tunga_11.bmp'), ('stim_1_value', 0), ('position_changed', 1), ('stim_left', 11), ('stim_right', 8), ('stim_left_name', 'stimuli/tunga_11.bmp'), ('stim_right_name', 'stimuli/tunga_08.bmp'), ('optimal_stim', 'stimuli/tunga_11.bmp'), ('optimal_choice', 'left')])
30.6418 	EXP 	feedback_text: autoDraw = False
30.6418 	EXP 	feedback_text: autoDraw = False
30.6418 	EXP 	BlockInstr_disp: text = 'Play to AVOID LOSING points\n\nfor the NEXT PARTICIPANT'
30.6418 	EXP 	BlockInstr_disp: autoDraw = True
30.6418 	EXP 	BlockInstr_disp: autoDraw = False
30.6418 	EXP 	iti: autoDraw = True
31.1417 	EXP 	iti: autoDraw = False
31.1417 	EXP 	iti: autoDraw = False
31.1417 	EXP 	left: image = 'stimuli/tunga_11.bmp'
31.1417 	EXP 	right: image = 'stimuli/tunga_08.bmp'
31.1417 	EXP 	left: autoDraw = True
31.1417 	EXP 	right: autoDraw = True
31.5298 	DATA 	Keypress: left
31.5588 	EXP 	left: autoDraw = False
31.5588 	EXP 	right: autoDraw = False
31.5588 	EXP 	left_feedback: image = 'stimuli/tunga_11.bmp'
31.5588 	EXP 	right_feedback: image = 'stimuli/tunga_08.bmp'
31.5588 	EXP 	circle: pos = array([-0.4,  0. ])
31.5588 	EXP 	left_feedback: autoDraw = True
31.5588 	EXP 	right_feedback: autoDraw = True
31.5588 	EXP 	circle: autoDraw = True
32.0568 	EXP 	left_feedback: autoDraw = False
32.0568 	EXP 	right_feedback: autoDraw = False
32.0568 	EXP 	circle: autoDraw = False
32.0568 	EXP 	left_feedback: autoDraw = False
32.0568 	EXP 	right_feedback: autoDraw = False
32.0568 	EXP 	circle: autoDraw = False
32.0568 	EXP 	iti: autoDraw = True
32.5561 	EXP 	iti: autoDraw = False
32.5561 	EXP 	iti: autoDraw = False
32.5561 	EXP 	feedback_text: text = 'NEXT PARTICIPANT\n\n0 points'
32.5561 	EXP 	feedback_text: autoDraw = True
34.0579 	EXP 	New trial (rep=0, index=2): OrderedDict([('index', 2), ('subject', 0), ('order_num', 3), ('session', 0), ('condition', 'social'), ('goal', 'avoidloss'), ('block', 'social_avoidloss'), ('block_num', 3), ('block_instr_text', 'Play to AVOID LOSING points\n\nfor the NEXT PARTICIPANT'), ('trial_num', 2), ('stim_0', 'stimuli/tunga_08.bmp'), ('stim_0_value', 0), ('stim_1', 'stimuli/tunga_11.bmp'), ('stim_1_value', -1), ('position_changed', 0), ('stim_left', 8), ('stim_right', 11), ('stim_left_name', 'stimuli/tunga_08.bmp'), ('stim_right_name', 'stimuli/tunga_11.bmp'), ('optimal_stim', 'stimuli/tunga_08.bmp'), ('optimal_choice', 'left')])
34.0712 	EXP 	feedback_text: autoDraw = False
34.0712 	EXP 	feedback_text: autoDraw = False
34.0712 	EXP 	BlockInstr_disp: text = 'Play to AVOID LOSING points\n\nfor the NEXT PARTICIPANT'
34.0712 	EXP 	BlockInstr_disp: autoDraw = True
34.0712 	EXP 	BlockInstr_disp: autoDraw = False
34.0712 	EXP 	iti: autoDraw = True
34.5710 	EXP 	iti: autoDraw = False
34.5710 	EXP 	iti: autoDraw = False
34.5710 	EXP 	left: image = 'stimuli/tunga_08.bmp'
34.5710 	EXP 	right: image = 'stimuli/tunga_11.bmp'
34.5710 	EXP 	left: autoDraw = True
34.5710 	EXP 	right: autoDraw = True
34.9362 	DATA 	Keypress: right
34.9399 	EXP 	left: autoDraw = False
34.9399 	EXP 	right: autoDraw = False
34.9399 	EXP 	left_feedback: image = 'stimuli/tunga_08.bmp'
34.9399 	EXP 	right_feedback: image = 'stimuli/tunga_11.bmp'
34.9399 	EXP 	circle: pos = array([0.4, 0. ])
34.9399 	EXP 	left_feedback: autoDraw = True
34.9399 	EXP 	right_feedback: autoDraw = True
34.9399 	EXP 	circle: autoDraw = True
35.4528 	EXP 	left_feedback: autoDraw = False
35.4528 	EXP 	right_feedback: autoDraw = False
35.4528 	EXP 	circle: autoDraw = False
35.4528 	EXP 	left_feedback: autoDraw = False
35.4528 	EXP 	right_feedback: autoDraw = False
35.4528 	EXP 	circle: autoDraw = False
35.4528 	EXP 	iti: autoDraw = True
35.9721 	EXP 	iti: autoDraw = False
35.9721 	EXP 	iti: autoDraw = False
35.9721 	EXP 	feedback_text: text = 'NEXT PARTICIPANT\n\n-100 points'
35.9721 	EXP 	feedback_text: autoDraw = True
37.4705 	EXP 	New trial (rep=0, index=3): OrderedDict([('index', 3), ('subject', 0), ('order_num', 3), ('session', 0), ('condition', 'social'), ('goal', 'avoidloss'), ('block', 'social_avoidloss'), ('block_num', 3), ('block_instr_text', 'Play to AVOID LOSING points\n\nfor the NEXT PARTICIPANT'), ('trial_num', 3), ('stim_0', 'stimuli/tunga_08.bmp'), ('stim_0_value', -1), ('stim_1', 'stimuli/tunga_11.bmp'), ('stim_1_value', 0), ('position_changed', 1), ('stim_left', 11), ('stim_right', 8), ('stim_left_name', 'stimuli/tunga_11.bmp'), ('stim_right_name', 'stimuli/tunga_08.bmp'), ('optimal_stim', 'stimuli/tunga_11.bmp'), ('optimal_choice', 'left')])
37.4840 	EXP 	feedback_text: autoDraw = False
37.4840 	EXP 	feedback_text: autoDraw = False
37.4840 	EXP 	BlockInstr_disp: text = 'Play to AVOID LOSING points\n\nfor the NEXT PARTICIPANT'
37.4840 	EXP 	BlockInstr_disp: autoDraw = True
37.4840 	EXP 	BlockInstr_disp: autoDraw = False
37.4840 	EXP 	iti: autoDraw = True
38.0004 	EXP 	iti: autoDraw = False
38.0004 	EXP 	iti: autoDraw = False
38.0004 	EXP 	left: image = 'stimuli/tunga_11.bmp'
38.0004 	EXP 	right: image = 'stimuli/tunga_08.bmp'
38.0004 	EXP 	left: autoDraw = True
38.0004 	EXP 	right: autoDraw = True
38.5321 	DATA 	Keypress: left
38.5358 	EXP 	left: autoDraw = False
38.5358 	EXP 	right: autoDraw = False
38.5358 	EXP 	left_feedback: image = 'stimuli/tunga_11.bmp'
38.5358 	EXP 	right_feedback: image = 'stimuli/tunga_08.bmp'
38.5358 	EXP 	circle: pos = array([-0.4,  0. ])
38.5358 	EXP 	left_feedback: autoDraw = True
38.5358 	EXP 	right_feedback: autoDraw = True
38.5358 	EXP 	circle: autoDraw = True
39.0487 	EXP 	left_feedback: autoDraw = False
39.0487 	EXP 	right_feedback: autoDraw = False
39.0487 	EXP 	circle: autoDraw = False
39.0487 	EXP 	left_feedback: autoDraw = False
39.0487 	EXP 	right_feedback: autoDraw = False
39.0487 	EXP 	circle: autoDraw = False
39.0487 	EXP 	iti: autoDraw = True
39.5493 	EXP 	iti: autoDraw = False
39.5493 	EXP 	iti: autoDraw = False
39.5493 	EXP 	feedback_text: text = 'NEXT PARTICIPANT\n\n0 points'
39.5493 	EXP 	feedback_text: autoDraw = True
41.0494 	EXP 	New trial (rep=0, index=4): OrderedDict([('index', 4), ('subject', 0), ('order_num', 3), ('session', 0), ('condition', 'social'), ('goal', 'avoidloss'), ('block', 'social_avoidloss'), ('block_num', 3), ('block_instr_text', 'Play to AVOID LOSING points\n\nfor the NEXT PARTICIPANT'), ('trial_num', 4), ('stim_0', 'stimuli/tunga_08.bmp'), ('stim_0_value', -1), ('stim_1', 'stimuli/tunga_11.bmp'), ('stim_1_value', 0), ('position_changed', 0), ('stim_left', 8), ('stim_right', 11), ('stim_left_name', 'stimuli/tunga_08.bmp'), ('stim_right_name', 'stimuli/tunga_11.bmp'), ('optimal_stim', 'stimuli/tunga_11.bmp'), ('optimal_choice', 'right')])
41.0632 	EXP 	feedback_text: autoDraw = False
41.0632 	EXP 	feedback_text: autoDraw = False
41.0632 	EXP 	BlockInstr_disp: text = 'Play to AVOID LOSING points\n\nfor the NEXT PARTICIPANT'
41.0632 	EXP 	BlockInstr_disp: autoDraw = True
41.0632 	EXP 	BlockInstr_disp: autoDraw = False
41.0632 	EXP 	iti: autoDraw = True
41.5632 	EXP 	iti: autoDraw = False
41.5632 	EXP 	iti: autoDraw = False
41.5632 	EXP 	left: image = 'stimuli/tunga_08.bmp'
41.5632 	EXP 	right: image = 'stimuli/tunga_11.bmp'
41.5632 	EXP 	left: autoDraw = True
41.5632 	EXP 	right: autoDraw = True
41.9499 	DATA 	Keypress: right
41.9801 	EXP 	left: autoDraw = False
41.9801 	EXP 	right: autoDraw = False
41.9801 	EXP 	left_feedback: image = 'stimuli/tunga_08.bmp'
41.9801 	EXP 	right_feedback: image = 'stimuli/tunga_11.bmp'
41.9801 	EXP 	circle: pos = array([0.4, 0. ])
41.9801 	EXP 	left_feedback: autoDraw = True
41.9801 	EXP 	right_feedback: autoDraw = True
41.9801 	EXP 	circle: autoDraw = True
42.4779 	EXP 	left_feedback: autoDraw = False
42.4779 	EXP 	right_feedback: autoDraw = False
42.4779 	EXP 	circle: autoDraw = False
42.4779 	EXP 	left_feedback: autoDraw = False
